,branch,opted_in,total_download_started,total_opted_out,total_move_download,total_cancel_click,cs_provider
9246,notification-interval-short,0,0,0,0,0,1
9247,notification-interval-short,0,0,0,0,0,1
9248,notification-interval-longer,0,1,0,0,0,1
9249,notification-interval-short,0,2,0,0,0,2
9250,control,0,2,0,0,0,1
9251,notification-interval-longer,0,2,0,0,0,1
9252,control,0,45,0,0,0,1
9253,control,0,0,0,0,0,1
9254,notification-interval-short,0,0,0,0,0,1
9255,notification-interval-longer,0,0,0,0,0,1
9256,notification-interval-longer,0,0,0,0,0,1
9257,notification-interval-short,0,4,0,0,0,1
9258,notification-interval-longer,0,0,0,0,0,1
9259,notification-interval-short,0,9,0,0,0,1
9260,notification-interval-short,0,0,0,0,0,1
9261,notification-interval-longer,0,15,0,0,2,1
9262,notification-interval-longer,0,0,0,0,0,1
9263,notification-interval-short,0,5,0,0,1,1
9264,notification-interval-short,0,0,0,0,0,1
9265,notification-interval-short,0,0,0,0,0,2
9266,notification-interval-short,0,0,0,0,0,1
9267,notification-interval-longer,0,11,0,0,0,1
9268,notification-interval-longer,0,0,0,0,0,1
9269,notification-interval-longer,0,0,0,0,0,1
9270,notification-interval-longer,0,12,0,0,0,1
9271,notification-interval-longer,0,0,0,0,0,1
9272,notification-interval-short,0,8,0,0,0,1
9273,control,0,17,0,0,0,2
9274,notification-interval-longer,0,0,0,0,0,1
9275,control,0,0,0,0,0,1
9276,notification-interval-longer,0,1,0,0,0,1
9277,notification-interval-short,0,0,0,0,0,1
9278,notification-interval-short,0,0,0,0,0,1
9279,notification-interval-short,0,0,0,0,0,1
9280,notification-interval-longer,0,0,0,0,0,1
9281,notification-interval-longer,0,0,0,0,0,1
9282,notification-interval-short,0,0,0,0,0,1
9283,control,0,0,0,0,0,1
9284,control,0,0,0,0,0,2
9285,notification-interval-longer,0,0,0,0,0,1
9286,control,0,0,0,0,0,1
9287,notification-interval-short,0,0,0,0,0,1
9288,control,0,0,0,0,0,1
9289,notification-interval-short,0,0,0,0,0,1
9290,notification-interval-short,0,28,0,0,1,2
9291,notification-interval-longer,0,0,0,0,0,1
9292,control,0,10,0,0,0,1
9293,control,0,0,0,0,0,1
9294,notification-interval-longer,0,0,0,0,0,1
9295,notification-interval-short,0,0,0,0,0,1
9296,control,0,0,0,0,0,1
9297,notification-interval-short,0,0,0,0,0,2
9298,notification-interval-short,0,0,0,0,0,1
9299,notification-interval-short,0,56,0,0,0,1
9300,control,0,11,0,0,0,1
9301,notification-interval-short,0,0,0,0,0,2
9302,control,0,0,0,0,0,1
9303,notification-interval-short,0,15,0,0,2,1
9304,notification-interval-short,0,0,0,0,0,1
9305,control,0,1,0,0,0,1
9306,notification-interval-short,0,5,0,0,0,2
9307,control,0,45,0,0,0,1
9308,notification-interval-short,0,0,0,0,0,1
9309,control,0,0,0,0,0,2
9310,notification-interval-short,0,0,0,0,0,1
9311,notification-interval-longer,0,0,0,0,0,1
9312,notification-interval-longer,0,0,0,0,0,1
9313,notification-interval-short,0,0,0,0,0,1
9314,notification-interval-short,0,0,0,0,0,1
9315,notification-interval-short,0,1,0,0,0,2
9316,control,0,1,0,0,0,1
9317,notification-interval-longer,0,0,0,0,0,1
9318,control,0,0,0,0,0,1
9319,control,0,0,0,0,0,1
9320,notification-interval-short,0,0,0,0,0,1
9321,notification-interval-longer,0,1,0,0,0,2
9322,notification-interval-short,0,1,0,0,0,1
9323,notification-interval-short,0,0,0,0,0,1
9324,control,0,5,0,0,0,1
9325,control,0,0,0,0,0,2
9326,control,0,0,0,0,0,2
9327,notification-interval-short,0,0,0,0,0,1
9328,notification-interval-short,0,0,0,0,0,2
9329,control,0,12,0,0,0,2
9330,notification-interval-short,0,0,0,0,0,1
9331,notification-interval-longer,0,1,0,0,0,1
9332,notification-interval-short,0,3,0,0,0,1
9333,notification-interval-longer,0,3,0,0,1,1
9334,notification-interval-short,0,0,0,0,0,1
9335,notification-interval-longer,0,2,0,0,0,1
9336,notification-interval-short,0,0,0,0,0,1
9337,notification-interval-longer,0,8,0,0,0,1
9338,control,0,4,0,0,0,1
9339,notification-interval-longer,0,0,0,0,0,1
9340,notification-interval-longer,0,0,0,0,0,1
9341,notification-interval-longer,0,0,0,0,0,1
9342,notification-interval-longer,0,2,0,0,0,1
9343,notification-interval-longer,0,22,0,0,0,1
9344,control,0,0,0,0,0,1
9345,notification-interval-short,0,0,0,0,0,1
9346,control,0,0,0,0,0,1
9347,control,0,0,0,0,0,1
9348,notification-interval-longer,0,0,0,0,0,1
9349,notification-interval-longer,0,6,0,0,1,1
9350,notification-interval-short,0,0,0,0,0,1
9351,notification-interval-short,0,0,0,0,0,1
9352,notification-interval-short,0,0,0,0,0,1
9353,notification-interval-longer,0,0,0,0,0,1
9354,notification-interval-longer,0,11,0,0,1,2
9355,notification-interval-short,1,18,0,0,0,1
9356,notification-interval-longer,0,0,0,0,0,2
9357,notification-interval-longer,0,0,0,0,0,1
9358,notification-interval-short,0,0,0,0,0,1
9359,notification-interval-longer,0,3,0,0,0,1
9360,control,0,0,0,0,0,1
9361,notification-interval-short,0,0,0,0,0,1
9362,notification-interval-short,0,0,0,0,0,1
9363,notification-interval-short,0,0,0,0,0,1
9364,notification-interval-short,0,0,0,0,0,1
9365,notification-interval-longer,0,1,0,0,0,1
9366,notification-interval-short,0,0,0,0,0,1
9367,notification-interval-longer,0,0,0,0,0,1
9368,control,0,0,0,0,0,1
9369,notification-interval-short,0,0,0,0,0,1
9370,control,0,0,0,0,0,1
9371,notification-interval-longer,0,0,0,0,0,2
9372,notification-interval-short,0,0,0,0,0,1
9373,notification-interval-short,0,0,0,0,0,1
9374,control,0,0,0,0,0,1
9375,notification-interval-longer,0,12,0,80,0,1
9376,notification-interval-short,0,0,0,0,0,1
9377,notification-interval-longer,0,0,0,0,0,1
9378,notification-interval-longer,0,8,0,0,0,1
9379,control,0,0,0,0,0,1
9381,notification-interval-short,0,1,0,0,0,1
9382,notification-interval-longer,0,0,0,0,0,1
9383,control,0,0,0,0,0,2
9384,notification-interval-short,0,0,0,0,0,1
9385,notification-interval-longer,0,10,0,0,0,1
9386,notification-interval-short,0,6,0,0,0,1
9387,control,0,1,0,0,0,2
9388,notification-interval-short,0,0,0,0,0,1
9389,control,0,0,0,0,0,1
9390,notification-interval-short,0,0,0,0,0,2
9391,control,0,0,0,0,0,1
9392,notification-interval-short,0,2,0,0,0,1
9393,notification-interval-longer,0,3,0,0,1,1
9394,control,0,0,0,0,0,2
9395,notification-interval-longer,0,0,0,0,0,1
9396,notification-interval-short,0,0,0,0,0,1
9397,notification-interval-longer,0,0,0,0,0,1
9399,notification-interval-short,0,0,0,0,0,1
9400,notification-interval-short,0,6,0,0,0,1
9401,notification-interval-longer,0,0,0,0,0,1
9402,notification-interval-longer,0,0,0,0,0,1
9403,notification-interval-short,0,0,0,0,0,1
9404,notification-interval-short,0,1,0,0,0,1
9405,notification-interval-short,0,0,0,0,0,1
9406,notification-interval-longer,0,6,0,0,0,1
9407,notification-interval-longer,0,0,0,0,0,1
9408,control,0,1,0,0,0,1
9409,notification-interval-longer,0,2,0,0,0,1
9410,notification-interval-short,0,2,0,0,0,1
9411,control,0,1,0,0,0,1
9412,control,0,0,0,0,0,1
9413,notification-interval-longer,0,0,0,0,0,1
9414,notification-interval-short,0,0,0,0,0,1
9415,notification-interval-short,0,0,0,0,0,2
9416,control,0,0,0,0,0,1
9417,notification-interval-short,0,0,0,0,0,1
9418,notification-interval-longer,0,0,0,0,0,1
9419,control,0,18,0,0,0,1
9420,notification-interval-longer,0,1,0,0,1,2
9421,notification-interval-short,0,2,0,0,0,1
9422,control,0,1,0,0,0,1
9423,notification-interval-longer,0,0,0,0,0,1
9424,notification-interval-longer,0,0,0,0,0,1
9425,notification-interval-longer,0,0,0,0,0,1
9426,notification-interval-short,0,0,0,0,0,1
9427,notification-interval-longer,0,0,0,0,0,1
9428,notification-interval-short,0,1,0,0,0,1
9429,notification-interval-longer,0,0,0,0,0,1
9430,notification-interval-longer,0,0,0,0,0,1
9431,notification-interval-short,0,0,0,0,0,1
9432,control,0,0,0,0,0,1
9433,notification-interval-longer,0,0,0,0,0,1
9434,notification-interval-short,0,0,0,0,0,1
9435,control,0,0,0,0,0,1
9436,control,0,0,0,0,0,1
9437,control,0,8,0,0,0,1
9438,notification-interval-longer,0,0,0,0,0,1
9439,notification-interval-short,0,10,0,0,0,1
9440,notification-interval-short,0,0,0,0,0,1
9441,control,0,0,0,0,0,2
9442,notification-interval-short,0,0,0,0,0,2
9443,notification-interval-short,0,0,0,0,0,1
9444,notification-interval-short,0,0,0,0,0,2
9445,notification-interval-short,0,0,0,0,0,1
9446,control,0,0,0,0,0,1
9447,notification-interval-longer,0,0,0,0,0,1
9448,control,0,0,0,0,0,1
9449,control,0,4,0,0,0,1
9450,notification-interval-longer,0,0,0,0,0,1
9451,notification-interval-longer,0,0,0,0,0,2
9452,notification-interval-longer,0,5,0,0,0,1
9453,notification-interval-longer,0,0,0,0,0,2
9454,notification-interval-short,0,0,0,0,0,1
9455,notification-interval-short,0,0,0,0,0,2
9456,notification-interval-longer,0,0,0,0,0,1
9457,notification-interval-short,0,0,0,0,0,2
9458,notification-interval-short,0,2,0,0,1,1
9459,notification-interval-longer,0,0,0,0,0,1
9460,notification-interval-longer,0,0,0,0,0,1
9461,notification-interval-short,0,0,0,0,0,1
9462,notification-interval-short,0,0,0,0,0,1
9463,notification-interval-longer,0,0,0,0,0,1
9464,notification-interval-longer,0,9,0,0,0,1
9465,notification-interval-short,0,19,0,0,0,1
9466,control,0,17,0,0,0,1
9467,control,0,19,0,0,0,1
9468,control,0,5,0,0,0,1
9469,notification-interval-longer,0,0,0,0,0,2
9470,control,0,0,0,0,0,1
9471,notification-interval-short,0,8,0,0,0,1
9472,notification-interval-longer,0,0,0,0,0,1
9473,notification-interval-longer,0,0,0,0,0,1
9474,notification-interval-longer,0,0,0,0,0,1
9475,notification-interval-longer,0,4,0,0,0,1
9476,notification-interval-longer,0,6,0,0,0,1
9477,notification-interval-short,0,1,0,0,0,1
9478,notification-interval-longer,0,0,0,0,0,1
9479,notification-interval-short,0,12,0,0,1,1
9480,notification-interval-short,0,7,0,0,0,1
9481,notification-interval-short,0,0,0,0,0,1
9482,control,0,6,0,0,0,1
9483,notification-interval-short,0,0,0,0,0,1
9484,notification-interval-short,0,0,0,0,0,1
9485,notification-interval-longer,0,0,0,0,0,1
9486,notification-interval-longer,0,0,0,0,0,1
9487,control,0,4,0,0,0,1
9488,notification-interval-longer,0,0,0,0,0,2
9489,control,0,0,0,0,0,2
9490,notification-interval-longer,0,0,0,0,0,1
9491,control,0,0,0,0,0,1
9492,notification-interval-short,0,0,0,0,0,1
9493,notification-interval-short,0,0,0,0,0,1
9494,notification-interval-longer,0,0,0,0,0,1
9495,notification-interval-longer,0,0,0,0,0,1
9496,notification-interval-longer,0,0,0,0,0,1
9497,control,0,0,0,0,0,1
9498,notification-interval-longer,0,18,0,0,0,1
9499,notification-interval-longer,0,0,0,0,0,1
9501,notification-interval-longer,0,0,0,0,0,2
9502,notification-interval-longer,0,19,0,0,1,1
9503,notification-interval-longer,0,0,0,0,0,1
9504,notification-interval-longer,0,2,0,0,0,1
9505,notification-interval-longer,0,4,0,0,0,2
9506,notification-interval-short,0,0,0,0,0,1
9507,control,0,0,0,0,0,1
9508,notification-interval-short,0,24,0,0,0,1
9509,notification-interval-short,0,0,0,0,0,2
9510,control,0,2,0,0,0,1
9511,notification-interval-longer,0,0,0,0,0,2
9512,notification-interval-longer,0,0,0,0,0,1
9513,notification-interval-longer,0,0,0,0,0,1
9514,control,0,0,0,0,0,2
9515,notification-interval-longer,0,0,0,0,0,1
9516,notification-interval-longer,0,1,0,0,0,1
9517,control,0,1,0,0,0,1
9518,notification-interval-short,0,0,0,0,0,1
9519,notification-interval-longer,0,0,0,0,0,1
9520,notification-interval-short,0,0,0,0,0,1
9521,notification-interval-short,0,0,0,0,0,2
9522,control,0,0,0,0,0,2
9523,notification-interval-longer,0,7,0,0,0,2
9524,control,0,0,0,0,0,2
9525,notification-interval-longer,0,0,0,0,0,1
9526,notification-interval-short,0,5,0,0,0,1
9527,notification-interval-short,0,1,0,0,0,1
9528,notification-interval-longer,0,0,0,0,0,1
9529,notification-interval-short,0,3,0,0,1,1
9530,control,0,3,0,0,0,1
9531,notification-interval-longer,0,5,0,0,1,2
9532,notification-interval-longer,0,0,0,0,0,1
9533,notification-interval-longer,0,8,0,0,1,2
9534,control,0,0,0,0,0,1
9535,control,0,0,0,0,0,1
9536,control,0,0,0,0,0,1
9537,notification-interval-longer,0,1,0,0,1,1
9538,notification-interval-short,0,0,0,0,0,2
9540,notification-interval-short,0,2,0,0,0,1
9541,notification-interval-longer,0,0,0,0,0,1
9542,notification-interval-longer,0,3,0,0,0,1
9543,notification-interval-short,0,0,0,0,0,1
9544,notification-interval-short,0,0,0,0,0,1
9545,notification-interval-longer,0,2,0,0,0,1
9546,control,0,1,0,0,0,1
9547,control,0,2,0,0,0,1
9548,notification-interval-longer,0,0,0,0,0,1
9549,notification-interval-longer,0,0,0,0,0,1
9550,notification-interval-short,0,0,0,0,0,2
9551,notification-interval-short,0,0,0,0,0,1
9552,notification-interval-short,0,1,0,0,0,1
9553,notification-interval-short,0,0,0,0,0,1
9554,notification-interval-short,0,9,0,0,0,1
9555,notification-interval-short,0,1,0,0,0,1
9556,notification-interval-longer,0,0,0,0,0,1
9557,control,0,12,0,0,0,1
9558,notification-interval-short,0,0,0,0,0,1
9559,notification-interval-short,0,0,0,0,0,1
9560,notification-interval-longer,0,5,0,0,0,1
9561,notification-interval-short,0,0,0,0,0,1
9562,notification-interval-longer,0,0,0,0,0,1
9563,control,0,1,0,0,0,1
9564,notification-interval-short,0,0,0,0,0,1
9565,control,0,0,0,0,0,1
9566,notification-interval-short,0,0,0,0,0,2
9567,notification-interval-longer,0,0,0,0,0,2
9568,notification-interval-longer,0,0,0,0,0,1
9569,control,0,0,0,0,0,1
9570,notification-interval-short,0,0,0,0,0,1
9571,notification-interval-short,0,0,0,0,0,2
9572,notification-interval-short,0,61,0,0,4,2
9573,notification-interval-longer,0,0,0,0,0,1
9574,control,0,2,0,0,0,1
9575,notification-interval-short,0,0,0,0,0,1
9576,control,0,0,0,0,0,1
9577,notification-interval-short,0,0,0,0,0,1
9578,control,0,0,0,0,0,1
9579,notification-interval-short,0,2,0,0,0,2
9580,notification-interval-longer,0,0,0,0,0,1
9581,control,0,0,0,0,0,1
9582,notification-interval-longer,0,0,0,0,0,1
9583,notification-interval-short,0,10,0,0,0,1
9584,notification-interval-short,0,0,0,0,0,1
9585,notification-interval-short,0,2,0,0,0,1
9586,notification-interval-longer,0,7,0,0,0,1
9587,notification-interval-longer,0,0,0,0,0,1
9589,notification-interval-short,0,0,0,0,0,1
9590,notification-interval-longer,0,0,0,0,0,1
9591,control,0,5,0,0,0,1
9592,control,0,0,0,0,0,1
9593,control,0,6,0,0,0,2
9594,control,0,0,0,0,0,1
9595,notification-interval-short,0,0,0,0,0,1
9596,control,0,6,0,0,0,1
9597,notification-interval-short,0,0,0,0,0,1
9598,control,0,0,0,0,0,1
9599,control,0,0,0,0,0,1
9600,notification-interval-short,0,0,0,0,0,1
9601,notification-interval-short,0,0,0,0,0,1
9602,control,0,4,0,0,0,2
9603,control,0,4,0,0,0,1
9604,control,0,0,0,0,0,1
9605,notification-interval-longer,0,0,0,0,0,1
9606,notification-interval-longer,0,0,0,0,0,1
9607,control,0,0,0,0,0,1
9608,notification-interval-short,0,0,0,0,0,1
9609,notification-interval-longer,0,1,0,0,0,1
9610,notification-interval-short,0,0,0,0,0,1
9611,control,0,2,0,0,0,1
9612,notification-interval-longer,0,0,0,0,0,1
9613,control,0,0,0,0,0,1
9614,control,0,0,0,0,0,1
9615,notification-interval-short,0,0,0,0,0,1
9616,notification-interval-longer,1,15,0,0,0,1
9617,notification-interval-longer,0,0,0,0,0,1
9618,notification-interval-short,0,0,0,0,0,1
9619,notification-interval-longer,0,0,0,0,0,1
9620,notification-interval-short,0,2,0,0,0,2
9621,notification-interval-longer,0,0,0,0,0,1
9622,notification-interval-longer,0,0,0,0,0,1
9623,notification-interval-short,0,0,0,0,0,1
9624,control,0,8,0,0,0,1
9625,notification-interval-longer,0,0,0,0,0,1
9626,notification-interval-short,0,0,0,0,0,1
9627,control,0,0,0,0,0,1
9628,notification-interval-short,0,0,0,0,0,1
9629,notification-interval-longer,0,0,0,0,0,1
9630,notification-interval-longer,0,0,0,0,0,1
9631,notification-interval-longer,0,0,0,0,0,1
9632,notification-interval-longer,0,0,0,0,0,2
9633,notification-interval-longer,0,0,0,0,0,1
9634,notification-interval-longer,0,0,0,0,0,1
9635,notification-interval-short,0,5,0,0,0,1
9636,notification-interval-short,0,4,0,0,1,1
9637,notification-interval-short,0,3,0,0,0,1
9638,notification-interval-short,0,0,0,0,0,1
9639,notification-interval-short,0,0,0,0,0,1
9640,control,0,0,0,0,0,1
9641,notification-interval-short,0,0,0,0,0,1
9643,control,0,0,0,0,0,1
9644,notification-interval-short,0,0,0,0,0,1
9645,notification-interval-short,0,0,0,0,0,1
9646,notification-interval-short,0,31,0,0,2,2
9647,notification-interval-short,0,26,0,0,2,1
9648,control,0,6,0,0,0,2
9649,control,0,49,0,0,0,1
9650,control,0,1,0,0,0,1
9651,notification-interval-short,0,0,0,0,0,1
9652,notification-interval-longer,0,0,0,0,0,1
9653,notification-interval-short,0,1,0,0,0,1
9654,notification-interval-short,0,0,0,0,0,2
9655,notification-interval-short,0,0,0,0,0,1
9656,notification-interval-longer,0,0,0,0,0,1
9657,notification-interval-longer,0,28,0,0,1,1
9658,notification-interval-short,0,0,0,0,0,1
9659,notification-interval-longer,0,54,0,0,1,1
9660,notification-interval-longer,0,0,0,0,0,1
9661,notification-interval-short,0,22,0,0,0,1
9662,notification-interval-short,0,0,0,0,0,1
9663,notification-interval-short,0,0,0,0,0,1
9664,notification-interval-longer,0,0,0,0,0,1
9665,notification-interval-longer,0,0,0,0,0,1
9666,control,0,0,0,0,0,1
9667,notification-interval-short,0,0,0,0,0,1
9668,control,0,2,0,0,0,1
9669,control,0,1,0,0,0,1
9670,notification-interval-short,0,1,0,0,0,1
9671,notification-interval-longer,0,0,0,0,0,1
9672,notification-interval-short,0,0,0,0,0,1
9673,notification-interval-short,0,0,0,0,0,1
9674,notification-interval-longer,0,0,0,0,0,1
9675,control,0,0,0,0,0,1
9676,notification-interval-short,0,0,0,0,0,1
9677,notification-interval-longer,0,1,0,0,1,2
9678,notification-interval-short,0,0,0,0,0,1
9679,notification-interval-short,0,0,0,0,0,1
9680,notification-interval-short,0,0,0,0,0,1
9681,control,0,4,0,0,0,1
9682,control,0,0,0,0,0,1
9683,notification-interval-longer,0,2,0,0,1,1
9684,notification-interval-short,0,0,0,0,0,1
9685,control,0,0,0,0,0,1
9686,notification-interval-longer,0,3,0,0,1,1
9687,notification-interval-short,0,4,0,0,1,1
9688,notification-interval-longer,0,4,0,0,2,1
9689,notification-interval-longer,0,1,0,0,0,1
9690,notification-interval-short,0,30,0,0,0,1
9691,notification-interval-short,0,20,0,0,0,1
9692,notification-interval-short,0,0,0,0,0,1
9693,notification-interval-short,0,0,0,0,0,1
9694,control,0,7,0,0,0,1
9695,control,0,9,0,0,0,1
9696,notification-interval-short,0,0,0,0,0,1
9697,notification-interval-longer,0,0,0,0,0,1
9698,notification-interval-longer,0,0,0,0,0,1
9700,notification-interval-longer,0,2,0,0,0,1
9701,notification-interval-short,0,0,0,0,0,1
9702,notification-interval-longer,0,0,0,0,0,2
9703,notification-interval-short,0,7,0,0,0,1
9704,notification-interval-short,0,6,0,0,3,1
9705,notification-interval-longer,0,0,0,0,0,1
9706,notification-interval-longer,0,0,0,0,0,2
9707,notification-interval-longer,0,0,0,0,0,2
9708,control,0,0,0,0,0,1
9709,notification-interval-longer,0,0,0,0,0,1
9710,notification-interval-longer,0,0,0,0,0,1
9711,notification-interval-short,0,9,0,0,0,1
9712,notification-interval-short,0,0,0,0,0,1
9713,notification-interval-longer,0,5,0,0,0,1
9714,notification-interval-longer,0,17,0,0,0,2
9715,notification-interval-short,0,0,0,0,0,1
9716,notification-interval-longer,0,0,0,0,0,2
9717,notification-interval-longer,0,0,0,0,0,1
9718,notification-interval-short,0,0,0,0,0,1
9719,notification-interval-longer,0,0,0,0,0,2
9720,notification-interval-longer,0,0,0,0,0,1
9721,notification-interval-longer,0,1,0,0,0,1
9722,notification-interval-longer,0,0,0,0,0,1
9723,notification-interval-longer,0,0,0,0,0,1
9724,notification-interval-longer,0,0,0,0,0,1
9725,notification-interval-longer,0,0,0,0,0,1
9726,notification-interval-short,0,0,0,0,0,1
9727,control,0,0,0,0,0,1
9728,notification-interval-short,0,0,0,0,0,1
